uid,sms_fastext_30_150_score
3a3ff1c2234843e3abf7692ef3a6e23d,0.499384408
bcd894ea5d38473989aa2340f0f51ef8,0.439913167
60f2060110c84046847ad078ac54bc7d,0.523224734
9c5bbd0309594726945d5fda1329dbd4,0.38890564
5a9b4f7cea564760bb0c3531a32b0a32,0.574119468
760c4894cc9140eea9f2c791d1ac31f1,0.387927931
f0c9d4f85bef4c03b4af582214322799,0.390348485
9cc9008f62fc437aae1636513383a873,0.363924072
dce54cdf510449d180882c00de43ebe2,0.396928053
2f285101067f49d9995d9d4314134a23,0.344745296
9bb540f8f22b43af8c2e10fd4d6988f0,0.408894528
d463d0c5b24c4641bbd1a4f794c54a29,0.428474616
b3f8da25bb554b95be260ab49e2ba214,0.452912083
16f771d8bdb74a3ca4bf5201c91a7327,0.454528523
76978d3edf5f4f8f9b118bbc15c2a2db,0.409176409
246307414cb34994a25987109021e5ab,0.348193025
cc0d76b189f34b8dae48a0b570f91062,0.362059603
b2414e26391144dd9ca686448df47cb2,0.4187931
0a565b00062241a59ae57b6a255326d1,0.410702513
959e3f8d042240bfb6a1af6d4a3a8205,0.376061249
87b5752169ae419288b5a8812ebef360,0.528948563
b67cc99dc3e44703a65ff009889bba9a,0.432393612
c61c5e99076544ac90a212d6a5047a54,0.529012638
44c93b12325e40508d79a3853ebd1f8f,0.40380235
21af3c777b8941c0bd2e57f52af8f800,0.410159038
963b6e0b0dcf4087aea3c4716346d9d0,0.440877207
7eb8945e9c7a4a4f964ddbbda198cf4b,0.442633963
8bc54743cdbf40a7bb53c85725826a4e,0.476283384
7e898a3838d544598f340bd5d1c3734e,0.386330607
7353a5d94a6c48669ede897a6bd73956,0.348193025
7f4cdb5a850c4c6d855ab5dff5f11157,0.408205882
f236f793b28f493da52e80ecf921f94f,0.320612506
9c7d3b8fb97b4be2bee56bdf20c0d069,0.432253087
3632eaaf6e76485d91fe9e7c58c932d0,0.407530599
a29f0eb068c947338754257f0b2413a4,0.430752359
b168ff63a89541e8bb34df5f8821a3c2,0.353663221
5d9c49a7e50148f2b0a47b2e6d71822c,0.413253526
6003d87c98274c0a87e34595c984e6b8,0.399220719
8aa63b5af9eb4afb99af1f6825604d53,0.440611937
357f3d21b4f14a47b646818c0904f164,0.347932414
b4324bdaee784e0aa49464021a0cdcde,0.344521822
3fb5050d15ca4bc6991f433c143fe108,0.358690814
4c07489ee56e4ac9b56706254701db62,0.368721622
b9276ecec8eb44fe881a4c278ece3452,0.397380572
d1c676ebf6884b82a5940e5a1d2e0d32,0.537384693
8d0842f86003437981dacfda7da0c165,0.548448793
4b09cc5f2521430f8b112830665aefc3,0.371562779
a222bb9c0bf848bdbb2d37f437cea50a,0.424297284
2f74d10c7b5c433e9137c7277c3b93f1,0.393851635
f2e5d9edfbfc4a5793bad38b871fd17a,0.403920484
3c9af764bf7f4c8f817dbc13a0121696,0.521044238
90b242ef4ba54c3d98810bcf56c37563,0.463261396
9ea8a430644a42f4b1b667132416fc74,0.550447302
431ec794d5fe4a5f9f946ff234ee6ec6,0.373080212
479cf84993584e3cb1691224ba406374,0.483476584
8c5f058480de4bda8373e9cd72a1289e,0.566967766
2b275d4c0d0044d8a2d5bce102fde575,0.433231202
fb1b69882c2149b29e2aa8698429bacf,0.453736579
df6bd817b683490d8fc227ecb48fa996,0.483476584
8430e8fd0c0d4b4399d0a5e867c7e79a,0.361044089
9d6214a4524442e594920a5402e65832,0.415742173
70f8db842397498bb3c1fd8bbdfe6426,0.407530599
42872249f9244ce0be95156c58228862,0.344873192
0f4256e98bc944aea513e92b1f788698,0.489246177
63cb2eab8a5b473aa8a997a0fe1f62aa,0.379649271
191ee1c69d3f4cfaaf4061bbe6d90176,0.436847605
a053baa8d4164bcfada7e615f9485153,0.36450343
b45663d369e14a2e826fef3e4310893a,0.416237373
bd3e8ad4e62c4c199d959f89355e73bb,0.389198826
466c9f251a324b09bafc0deaeb46cc19,0.418926568
7d14983b1af7420ca36033c4738182c2,0.407551324
3c39240fbefe44e19244e582604ea16f,0.335179306
bad2462f316a4882a0b0952b3c875d4b,0.404156036
0c2c506e19414d568940ddfdfb7ad01b,0.354006389
8316ed4ed80a4d40a2597edc23693599,0.43485937
d7fdcbc985c9411790520a50ae62c3f9,0.4590711
a1fab648997a4ca8a3a51d417f303ed5,0.395254742
e6f8036208ad4c8e95febc4a3bf59915,0.343186587
e63bfe86b5b942399a0b8166aa33185b,0.439130921
ece913aeb88f4e4fab1e49a2b9884332,0.426473417
75728b3104fc4172af616301aa629f45,0.324880134
6423cc5bf52f4e81b2d12e803b1743dd,0.413029498
695c76c7f2e84b3989f936aeea55a3b9,0.402413642
cc85c58a56dc4e68b8ab6b86441d267b,0.327245142
ddce64d3f3fc4a3a99126c94a8cc436f,0.507929649
0b783fbc6aaa4bf9adb62cd2c776a4be,0.333477167
131469c329734981841e038ffa4911fe,0.358562993
8ea313edaf2c45ebb95b690ec33b6dc5,0.552778766
20a5c30f3e514648a21d17825cdd6eeb,0.488272233
239066a54dc0414da0aaaa517df7716e,0.370681273
d1edb3a5544d4b529b8f860b53b95436,0.468601329
7f5d3dde1d1045f889fe424964008567,0.347581365
e27a904ba9af4b91af95c7de6a8b28c9,0.439150216
048ca78c8c944d3992db62e09d0abcaf,0.527157679
e7e983cc3fbc400baae4aed67a46fc77,0.475847447
1f68040b38994187b148b7df9db5562f,0.434579651
f3d89cb10c1f4757b48e74af4ec36c6b,0.399597654
f00eb093dfeb45c78b7d86c1894dbd82,0.335098589
d6be347ff68742a5b7a3d8a33ad364b2,0.393556119
b1035a1689ce4060a991a2bc15a4e7ab,0.334461168
4f633e331ebd433f99be0c84fb3e75cb,0.409935262
028abeddb5214487a1bca4a882c0afaa,0.362891718
7c32fd5b469e4730b7d47f58a8db4941,0.433139223
afec979a808842f1b7a1f7491bc09f5b,0.35516471
e69d5a7993844894b2df1989d0a95f28,0.330340274
9a00c942781a4fa3931294c10f1b25f0,0.47141424
29a980976be540b2ae494e0366d52a2b,0.454680077
a5a0922e8a6b4c76930a94b260545e61,0.385754585
6a1c4e3a2b7049e0ac908bc5e8f24e9f,0.35502292
dcfab0f7806946fb8662aa2ae870d511,0.442278632
dc13d65dd55c4baf81e9a3ae3a0e014b,0.425149538
0b6766e8a9ab4e23857661d06ac041bc,0.512682003
c3da680f47cf412ab8b4a9ba38ef205b,0.383002209
bd44dcc1b4834453a6d0256515e6257c,0.485611942
fbcbe3ba01a34334a125c93ea80ed05d,0.439680802
f9df9705fa4246e4bd3f956064787c01,0.480899411
45e2857992a848edaa84874a66e1f3ef,0.381270211
7db4200f0e764d46a6f1814d4be1ff57,0.42197169
e3201e9d70b347d7b1e1ee7c1b92351c,0.386466653
4354d4ff436f4718b861f2eb4dfe26c1,0.395504894
3c1eb2955ba14f55baa4acf079b73fae,0.543625998
62cdfab686aa4c51a654915ce76db109,0.370566163
c0e2e8603a274cc2a408a19e7241adb2,0.415742173
20dd153406304de19c32963ed9d61e37,0.374942183
f48e7efb5c5e4dac9ccfae8ddebf4b81,0.598914953
6d0f02d9eae047ee83789ac0916794d4,0.562927741
32d26844c10346afb6c40a3fbcd23812,0.466696126
eebdc8364be64473ae336729695ac12e,0.468669252
c240efe5c2a2430b841ccbff43c04c4c,0.422460099
2f291090096e47e18af7c593cbbdc2fc,0.5186601
0110beb38c964113abcd3abca813e287,0.43485937
74821b6a07d0402181ce3fb22c8976a8,0.386466653
dd4a56ad7c534baa95daefc43cd7ee97,0.501838486
863580cd2d13464d9800bfa34f246862,0.44581926
88093ad9331b43d2b4e7e28807c9eb37,0.3623679
3f4e6aa75c634e4cab7dbfe02d5baf17,0.430918464
7b5fb90f77194fb5860f590f67aa19f6,0.375977219
65b4ce8fa70249d8af400fd68a634aee,0.417674969
e86443169b764fa78a7c09b9c627439d,0.356192055
53e150f1c6ad45baacb78b1e84b903c0,0.39425906
0bad22a95af345c3bc16c465c7e6bf98,0.404064307
b832e3cef89044fab50de1255344602e,0.398070906
a9a3a7c889dc419a9587bd58b67bd673,0.338030012
9771532ceb55475b87dfdf4b636bd423,0.518256175
c2b0f122e9404290b85d08a6c6c90c8a,0.404877192
6ba2afe6b36d4340a70be806938a4489,0.360613853
a344c04026e94cdfa73d9ee1620734f3,0.402576603
19596b1a8aa546fab3cc92f7497ea32c,0.441850686
28d89cdda5194a8991470b486dad81bd,0.459872336
7f81612700714f97b4fd3cb8d34500c0,0.417379485
0e657680c3124048bc3d38d63adf0a07,0.392513568
782c4350db6c4697a2f3bcf9acba18c6,0.602918176
ad198a7455e24c49955a600db1d302ac,0.316063187
f9aa06f6cd014725a2a45f0bc7b4fac6,0.387416481
1ade0e2bf86442cabff6b22234fce366,0.28670734
661d3d35036f484687f87a6afbf8b5d0,0.393067584
2032705bd33149f4b0a73cc103e7ca1d,0.353257818
20c9a2717d3b43c6af167109d4c4639a,0.542971984
e8f310390c04420da912839ecd88dc43,0.51675005
a50ec7b2c49d4f49b81a3ced810357c4,0.544291004
4bf77d6317124d9b8ef07495df9f5333,0.356741794
1c7ff2f384114a99b559dbc061131e91,0.399994053
3c52e897383240acbcdc08c38417077e,0.508551641
b1337c03a9fb458fb91caec0663dc40c,0.37162715
c1e30a0f529140b18d632c451bc0a337,0.393333576
af15e1dfba8d45ef856c0fec57f7e3a4,0.403798471
c60e2947e065467aac374a01ced0d1f6,0.418602382
f05b76fcb40946c588c35d432ac9d263,0.356482304
4bc9e6c59a5f403aa7471f05d7c21c3f,0.370282769
7c3213b56946406cabf3e1a5c9bd5ab7,0.409133664
7c893f529d50434699d20b37ad8ffd45,0.44419966
914c1909d73843109175258c7dac6ef0,0.372041874
2fdb3df95057499da610a71f08328d39,0.373232815
cf1d0a87df2c46e4a0a957de8e334f42,0.416100843
dc1d535c58ae42f9a00f1afb58a1cbe1,0.452165614
a3a8465d4d2f41428d0467dbcd0fa825,0.348084379
da10ff4fb465448e8d1bca5c5c5b8f0e,0.390626452
2cf7f0d6e0554b8dbc63b1c1e74af300,0.409918972
df4fbc0a019148f9bdda0e2a0ce1b789,0.408874481
6e8d7fe0f43e411aae945557c273a265,0.327785863
9b8041c8b8c64ec69b4679d80731a05a,0.50782722
dc97321291ed4138ab6c391c8e2e90a9,0.380403472
9f40f2744f1b46a3a0c85c6df6cbc6ac,0.40423923
0e720b56493242b4b741a81ce28c9425,0.364343602
3e49c40db0414eda9501cc34a0d86614,0.409918972
94b99b599bb94ce78d6049edd12c3b36,0.335674971
c74176578d3346c08431ff9f85886bf3,0.3833304
265f4b38d3cf4bc0b22db85f4713e511,0.436488322
dad1d92612c9492f98a7eca3f8e07315,0.381975403
6c82a18b7bde4934a921e92fa866871f,0.472647278
60a5e7e15755498d8d9c92ec6ab54e9b,0.37008048
2e4e66aabd27425a9502bfbcc20bb421,0.436624914
00c4ec8c56f442a2bfdf2eb219d7e5c8,0.462464466
0c79d832037b44a69c776c109d3c6a95,0.303700789
16d1fa8cbc5f4c029625773e96c0b4e0,0.378222598
437fe0f12e3743d798b6bd7a036ab8c5,0.46155662
1269d5c4000e4c6bbfc74ae96c909121,0.330340274
0b6d29f56a6b451f87fdcad9b376ce11,0.412372646
0b09e5f12a2a43a9a8e5ee1630af95ef,0.411516071
56459080186a4862bd06de5e35a6d241,0.413337342
e86d3e3845484eef86e452c959c68c15,0.359919196
f40f16fd6e3447cb9353a890d13c3ed0,0.334147974
d3cca067fe3d4372969534ba1d5bdcf4,0.320747005
cd5dc9f364d04aa7a00d43e62cfc1c20,0.404156036
9f3260e3434e4c07b9418fb7774c184e,0.419732089
cd0c7818255c4bb297bb4e0fca88f4b1,0.538784669
6d76ba38c0bb413a9656ff57ba2f89b3,0.51518091
4781f2a2c6274340a2d3bb7ad7e1da78,0.398709269
1efd54211c74405f9e6231c496f6c1ee,0.509356978
cdca1c41ac2d4da8a0b1f2b252899886,0.571622276
d3c36df39da749daac31538ae908c38b,0.397349399
a6cd765c28d44ef9983b79a7f1ec5e65,0.407506019
9bee3ae66ba4444c8fb152ba855ce258,0.483798515
8f1835f82d92415289549c169b2a3d4d,0.305525215
93d17616627b4817b17ddac121b958cf,0.357208294
2b569975593b4e0089c1e948ed5dd13b,0.376477341
442c1b0f512a4379b0b48e9b9bb9a907,0.324888045
68c7c543c4e0486ba1ffd033eeb77b60,0.389696138
45c3627fb00b49cdb7b4e12af4467752,0.403104052
508d156c343c47929e03b5eb6b9c0d9a,0.472477917
eb53949fd4094cdd97b24162274e5b6c,0.569956195
773ac40c17d1435a9121488112c79c7f,0.491172651
1a5610b3b8b84268a43d8e73c1c92e33,0.524324881
f45fe94c61644e6b8922a9267cdf26d2,0.35073345
0c225aec42464687af749bd7803f2e2b,0.498026513
a1168ad3a16747b08d30985d746b7907,0.340518926
dcbea5c65668488da2f7bda846a8fc45,0.427821059
a8a3ec14a14640ffa844cf586598a1b1,0.345680568
d082e099ab264417b09de348a497ede9,0.623165393
d1d85dd5059a4ca7946f0351a6894805,0.480007123
a33be952d4d04eb7bae0dcf698cc985f,0.351483852
f49074e4dfde40caaae23a0009c68945,0.526561784
c6e0fb5723be4794be506138c0f5c946,0.434291278
36ad585771164efda8d9e2759fdcaf7c,0.434748828
fa4f7e715a1d4851aa27eed1c26294b6,0.396874548
90e5361671ed4dfc90f9c684273df670,0.402496256
331301b8c9974cdfa25b595e0d96f49a,0.361905405
07d742455fb74c6494fd046c865c8392,0.409918972
454232d639604f219dde9e42958da081,0.562927741
27b38b73c18c4bf48afc3a120abb9975,0.404990877
beabc621bc1b43e799b07fc7baf8044e,0.480007123
050fcb5d93e144db8721f6dd31e996c7,0.461203182
db06bdcca5824448be7b2dacd820f948,0.40398923
87d120b203934c4eafeead674dabd9a0,0.346875365
07cbc5f285ba407aa6b04e9b9ae758c5,0.356439101
39dd767eddbc4bee8892641bc28e6abe,0.494763219
fb104bda4fa64e3fb63793951f3fa575,0.37323771
5a9c5472d68a4913ae99533132991ac3,0.481180329
a1732e2f78ab4fb088da7187a3de8cf6,0.351669259
1d13f7511dfc43219f58988191972959,0.470239598
199674898de04f2bb66e37a783be886e,0.415997458
bb1a2946740245ac9787b2b347947f49,0.311499816
73e9016b495044a28be4f229caf3286d,0.444065687
d86e40d50580443aba024563d2eb32a5,0.407345476
1831ba43c1e14b0ab5377a4dd5e9aca3,0.389677152
043412a889e847fda9321c9b50a97311,0.416295055
ffd29874f971416b840c539ffe47de6a,0.360194768
b4d209a9118f4e84b52192528bd1bf5e,0.548897674
fa950a1741164b6bb83e10ef3faec425,0.374608011
de5ff0de67ae4d7996d9f08451b9c5a3,0.43663228
ffa7915545224d40a52f99b246b91fef,0.401517681
e16e4ac3b58f42c9a726c0cf5fcacf77,0.410778363
6e844ad24fa54072a1c912088678e8c2,0.378745338
ac82f10f380e404dbe803268372b257e,0.512888469
96ec5da5bada4fa5aa05f940ff8e6b33,0.525970347
89c73b5b92b247baaf49f593c0a06115,0.422038823
82d5c56c79e9468591db27fdce3db6ce,0.390547922
88be87ff192e4e5184610343996ffc54,0.337365798
d0420c8b6fae434eb0e702780eed73d7,0.452893581
a3b7223584364f73be8e2342dff8e1d2,0.350645577
87b0ab43180e49e69ba538a97c69b1a1,0.50460119
8a6ddafd62c84c5981dbe57f54f19969,0.400904151
232a06b812d84c3f896aa0d69a35dc6f,0.44914427
3de2e12aa0b04a5aa8c084b9df4564e3,0.473830808
cca0e166f7a34ae598a96321ff188446,0.392265729
997e168145334b2682d355f450a220f9,0.40380235
b9fa1b33d77241389d2f6f13e85139ac,0.429439552
62671b1688384eefabe4faefb57b12f6,0.317709893
ed608a0dc71d4e92a678733c85148e82,0.387756847
6f06ca98855d47cc9fb02a7561996653,0.355418658
4f762524c61247a5b58c1891dfa70225,0.38940377
8e220b1bebbf4f068341f69a934ce98f,0.407345476
765efc2c12f5422db935464378930ee6,0.377489157
cf0ece73f08d45ad8fb1a6139cfa3b2f,0.408304579
c9d7eeb23621453fafdcd8bfcc5bbba3,0.414704922
2ead30cf197146b3b74b22ce9de53739,0.461601452
ff549f7ebe8d4cc88689ad582d0ae85c,0.390685937
fc5159d7733a44c39a3f5fe9865f7c19,0.537400077
e0d02d7717dd42a89e481c718d9f48a0,0.452893581
d1edc6aa6b0947a5915253e5558f1e6f,0.387272659
96a50bf4a45945c1beed3b2521525b0d,0.451064631
33c4b3407d084ed5b33e804a0358b0e4,0.452639296
f7a18b7482db462bad216961cf4144b1,0.376517831
ce854a8ead3a4b2a9285869cc410a298,0.489087614
f602e1d117c04479a8329e153d668736,0.418783436
02e3896205ea409689a6de68bd83c353,0.416901667
7dfef8710bd248f4ad9e4a72e73ab54a,0.342498841
d3fad83c178247eb982c6fab9635d948,0.497409084
f72c4a67e4be46e880f7fc20526df313,0.424423642
a4a6fa7284594c4585472b3f0eb75adc,0.42079301
c388eff769a345e79268b08c21baccf9,0.423446353
6f8c5ed7d49744fd924f291dc26e5831,0.413782778
3d153d9f0a904a839615c4ace7458009,0.473830808
f248a9eead1c44aebf74deb7a2dc908d,0.507577477
dfb1ac043d3a49738910a9acacb14201,0.380703165
e3554302dff7405380138f70ee465ef2,0.512577733
e557a7116e604428a05bd99032e67eca,0.37077596
79dfdcc2893043e68a537e388d697978,0.423036234
105d5edb08384b6db86db92c85f9aa11,0.4038216
4b6786bce15549c4997d59a0ee63279c,0.458295006
3779101c8d6d4dfbae77db6b7089c69a,0.58443926
7f6837c670b94c85b4a705ede5fa6b93,0.390583141
9bafb765f9b646f7b7b99227fea458d6,0.388678053
e94682297e2b4ba6bd1af39c65cb84be,0.322504604
3ee7b37fe90948c587e316392999b866,0.41173813
ed36051334ed45998eb096f668ac8491,0.386916111
d3163b64b97a4d0d893e6f28c8e4472b,0.44624431
73b523b347124079968ad90abfdbe4c1,0.411494031
4e4525088f634f6ea6eba1198516bce6,0.475819742
0c9298d2524a44298919c9f448ab6a33,0.458141586
95a79feb18654d4285627a0505f318c8,0.469711502
af344035c4544ebeb9c7d8623ec1b203,0.431820929
0a52d531c0114787a1ca8a12011afe73,0.370426313
e2cc0b506b4848bb828e36b492466169,0.355993432
19132c805f67448caefc02d1412fe558,0.338007963
3a3045bae58e4610bf66ec643eb13733,0.304261439
d96c214731804c1cb18083425a0e8c4f,0.426473417
e093ead6f4164f21bc8bf6452afe284e,0.418926568
12fb237976724242beedc92ea126fd44,0.381936774
bb7b3da28b314eeb92398004a470b6f0,0.507929649
f11f25e5f0b64c229e957ffe2eff719f,0.356410682
a036808fcd78456aa4aa85e9c2ffb01f,0.374570301
dac61d614f164b90ae41e4c27d9f5336,0.434128513
123c3d70be994d23a5f470d5ee90d797,0.501620411
88deeba3357e4d919f5af7bf1893cee7,0.402895365
11e7a6acba2d4827becda7b09cb36ccb,0.38802839
805ff9d813544daeb393fbaf4af73495,0.487412442
01b9fc75dddf469bb96d458595c6d52b,0.467447928
c80c32e65f0544a9af50cf87c5f9cee9,0.363699355
edd97e417d5948258a408947b025ca32,0.361905405
b5b5ed47ccdc4a028cceb386e3ee28e7,0.465419416
8f9eddb9f2bb41ef9aa6b061eb5ab431,0.416323486
93b89d1cd7c540afbebaf8ae574d55d3,0.460085227
54c763adb07140718d5c229b4d6e8de5,0.44624431
4158a72ac9de48198fd0bcd61598a213,0.463696462
32d0d2be5218448aa4b7cfa435f77edd,0.384963663
b633945af708431ebdf7ae5e2bba6631,0.509278938
49ffd9cb573540628aa73048b2aee95b,0.38901693
cf0db871c63d41fa9869466b6100ffdd,0.519234762
5c200bd59b4f4e2aac68778c1ffcc411,0.450614729
6c82de299e904df4ab75da7aa93a0af2,0.454528523
845e0c33e2e34dadb937d10d07ecbad0,0.529517218
92606fbe282e4465a5142e163b7f5007,0.51222631
67311d97a16f4a91ae4565ad4be62c7d,0.402682362
139723194e774e43bda17d5be4f49d5a,0.404058042
8c3e38492f9841bc91f16bb2337023b8,0.344448708
c05e39d4372a4a3f8df80200aa5f219a,0.399435994
91ee098e1111424f8ac09d9950012859,0.34674295
97b24f3b293b4c948374b1648b14ef58,0.362616398
0afecaac412e44bcb6425d7b2e300258,0.4176704
e8a341c5bb064f698ac55eab8d84312b,0.408004878
0612852a80054d24881d829ce72cbd13,0.361769427
e1a7c5524a49444b8ab7fa7647c6ad90,0.553967861
e0fa12f86d6e4daaa6dc937f14539998,0.413605567
b80dad30dc2349a19c0955ad6bbc3f79,0.380473255
e0806c3a7c5b4e4e8cd7c3511b7633fe,0.480064455
ababcc1b99634314bfb9495f1aadac95,0.422238541
d817451448444d88a8dbdb92817a6f5b,0.387527257
043bd92a0e2f4d859a64c84d2aec78d6,0.360287946
cf1387514f004dc887458840b50cf880,0.388905923
1ee798403d96405b848cf59f1a4047b4,0.310327638
32552ce391e140839f2d46b6f04a30b1,0.35073345
ab93b238fd5043d2bed75059cff68327,0.431306226
0345457048c64e14b86f7e6dab75be71,0.348760678
e83f875b81414262aeb04a1b1e317c1d,0.366610321
644cc81f843c42849839e5bfa63aff7f,0.31706283
c84f6d9b3fce4f54902bf836f5bb04e2,0.447085212
676945027ff54c049b4378b9222a6ce2,0.519940099
7d01333f8df543f6a22a91eaa32484da,0.415694992
b7a664cb1e274ea596d78ff89ff57e16,0.369822927
d1c2d75bc9eb4197ab42da2077943c0f,0.522819507
b3557d9fb93c4d42b236d0ad266d1741,0.354296701
8385a06122554bf9b6b8e821e7b242d3,0.442633963
ceda442308e34e30bb9c05a7dfe27c01,0.349030344
4c955a8de9c1430d8a4d9b480d317fe0,0.471791146
7cb38aa11ddd44c98bf9b9fec500b3ea,0.358846182
2051e7f86f204db1b7993f337c0a9658,0.54073498
60d2fb5c94aa4b589cf2872d8c5a31cf,0.370834275
223f3df6cb9f4d30be610b8290a6588a,0.415742173
15646472b7eb409f95add3c488f38470,0.383898094
2a02e38cd6af41f284e5d752a1a2164a,0.364501032
a0cb2c37cfb34aec9481e21f0f3073d2,0.426991114
97b948a385b141469093da1c07a6ac86,0.476175087
f306f595916c45f28b760f69483f9acb,0.327138856
21173ab79e0d4883ac37137efc311993,0.350275252
728e4481a58741fea1183b557023f2e9,0.377441144
f542443738794e7aa8f51c81bb35e349,0.400186253
66f6a1547af14c14bb338469b5a9eca3,0.412795961
984ffe5b230341a7b9c91d20e0ce8a9f,0.39576303
29e10477147f47549fceb53ca1684be7,0.35519464
192e92685b30482aaa7be6695eb1372a,0.510911586
05ba49f4d8f144b684ee2aa81b56d40b,0.507769339
e853abca026240e6a70db91cef7fade1,0.344521023
02f99764b0164a3bae69b7cdd65d94e1,0.426566027
a84d46a4135c4924b3e86d610635333b,0.426022397
fe4a781d112b4345956fcae0a22a688f,0.392784765
55a10341200540448bb6368798e8e2db,0.496676157
0e2a6dbdbf914566be0c8b06c6fefcb1,0.386091175
7bb3e9b4d0634b0ebdc9e434b43b0e22,0.528492772
15aa05a4f1a5452f8ca22312a3f5bbda,0.481835181
5e905c41397440378391241b4d6a407b,0.45741589
c74fb93e5ef44664ac93d8d011cfd71f,0.431820929
160a8d46d41e4ebd9c155850b077310a,0.419633355
28dff29677d8415a8f040ca3b5826af7,0.312079803
cff9b52a486346a8b550bd985b6f7e45,0.405716559
ae329b0785b746b28fbd325007ff6472,0.353750977
f581389046564b2f99c9abd42131d162,0.481985525
e738eafb82e54834beeb542a96f50045,0.467459957
5058222886654526bfc2a392b5a1e5e1,0.338402001
c1225767108f489497c2ac49ec5cdfdd,0.412693518
2b31bff781b34f8d9fbfb594dd258cb0,0.375370582
850752036e1e43ea9712089779fa77e4,0.379543205
469db460a7a24a7f92f44fe0fd34c52a,0.384809924
b4139aaf7cf3426794e1884dc0bb3d33,0.419069196
4f84d0e9a0854549a5ecb79663db3623,0.330211422
64ec462a71ca476085e89fdfca233102,0.38945862
58ed278328e04b79bd0e7b371ff6eddd,0.380949713
719676cab33b4b929e924192a3c5432f,0.436624914
ec2194f3f6fb41eab403691c0234d956,0.340488865
588c7ee08fa1479f907f235b4e8a4d6c,0.463465038
f8fdf3fa057e4dc99a0d036fe71aa0e4,0.436082486
13253ac254164214b597f59b684639fb,0.434748828
c1a8652eed0a4013933131afa96756b0,0.404760384
9178826670f94a8daa2faf1e02c50b20,0.428515829
5d9b33f92a574817b9da3bb220ebe890,0.530440292
de8310991cc142df9cd38974b912f8a0,0.350696412
416a8f5cc4354a14815071505ff4d8a0,0.409954682
55da3ef600924d999f174ed645bd7558,0.379738102
5114f33ec2e34bdeb90d2c8e7e1a3bc8,0.502376257
1412f00b9772493ebefa07826528f884,0.366734422
a0f6a0d91d704d90bede63723222c4e7,0.464383073
7b7e8ff3e9b44ed1a1be51840f8a2c54,0.380473255
70d1f21bb7874dee909bc650c5e7ecb6,0.449943606
86ab29ab68b54090b5ebc6ceb49f80b8,0.460505262
d1497449227240adabc056b729486a1b,0.532533538
da20b853e1d04140baad2c20f0d71222,0.396843425
0d6fcce047e2421aa77972d9ffd73f23,0.350070561
144bc22f9ee44d17ac73f8870946e6a5,0.340518926
13e16823749b450987f5e81b5567c77a,0.435765968
a850eea419ce4a0183dd93bb4d456480,0.459575354
659f5c33a55541738826adba3c00cd7e,0.451197981
871d8a06d91f440dbd0260eb05e98ef1,0.353183162
d16763e32b4145fa8e3579b8e752afe3,0.419516786
35badc5cd0b546fa8c5e07e0d6c2d080,0.539173688
8b09cb28d5f84656b7e9bad00ef5a3c8,0.331996196
ad1267a7e10f4a2f84208b09db5a3790,0.428370591
f469dbbc50454c9d8029ca32aa9264be,0.413460565
55c698a55fb548759f69f481cfc7d2ea,0.412156329
3dffd34065a44d898f4510c0233cb660,0.367512732
1b96c19726804df9a44a4ec84fd99c53,0.388334602
2435d74f83b144ecb9bb3976de85f50c,0.416228294
30c1b54482104cf1a82e365366d30d11,0.537880366
c48f6893d8814e12bbef21964fecdf3e,0.338691509
017f39382b91473facb1783cc877ebbc,0.431416235
9b34e8a481374d96b669769744aae618,0.50610981
e1a6ab4bc2cf4b5186ca616ec7be251f,0.385530244
2da1e828fb674e8ebac2875441c51dbe,0.328761747
4527741c75614da6aadb7b09dea9a100,0.384448666
f7afa6369f1e440989d62a2d1b04eb1d,0.363095633
8b31c703b190407d9464336708ff6224,0.286028409
e13fc5aaf2954c0d9bb0694d684c0706,0.367642375
e8f4cad27fd14bc5a01c027092dc7cb8,0.407635037
197b014b4682424d8be4c4bcbe2f6ae4,0.383168558
a7fa4f5b2a2147d69b050349747ed1f0,0.55344159
0d4785bd027f416d86e96b28e0a86059,0.366166427
d78c0196e6c74f3eaa858493cb2fb947,0.393458282
6c3f24d55dad42648d79031e96fad499,0.441942746
5e8fbd33d3c64121aa388369d861623e,0.383658115
922a8eb2f3924bfb883aa3a232149292,0.438447187
34fe4e3d4e5e4ed89785e2f84a850fd5,0.350275252
9b3f4a139f004075aab0fe6703c05d10,0.441618518
e0c21f411afc405295b83a55d64ce481,0.396300034
bf8787ae6c22435b8ccdd51ec9c3be14,0.330324053
bd4ce85252b14a3f942c3e7171eacb36,0.371186712
1fd87236a2ce4a05a2f5e08faf406d44,0.36908186
598be58f359444a2a1bbaf3a220440f7,0.411397708
2eff8eccf5ad4da08355a4ac41236d69,0.476162754
c170b653dcb8418a9491df79a4d2cd6a,0.38576519
9761dced73884c48880dc95a7c7c28af,0.340518926
b4be113ed52e41428ee430252c4ac9d4,0.38040555
bdb70fe8071f4df79f93cc9e947a338a,0.477264708
33c18b54c6c449048dd85af44c927b64,0.468833172
d33a6a0f1ac24287a649ce11a94e6741,0.375977219
ab1f5fc3d22d4a478d5119c693e620db,0.555481038
ad451b8a0a944e56bd660eb65a3416bd,0.422052066
39f19d14069a4fccb6cc3b939aa97db4,0.345951991
0d3a566eac6841c1b9c47f26433e64d4,0.429159609
481df706bcc64ee6bf11a842f3790a73,0.384100944
959162cd61854ceeadaf77c24b787e74,0.446898959
